komoditas,tanggal,harga pangan
Beras,01/01/2018,-
Daging Ayam,01/01/2018,-
Daging Sapi,01/01/2018,-
Telur Ayam,01/01/2018,-
Bawang Merah,01/01/2018,-
Bawang Putih,01/01/2018,-
Cabai Merah Besar,01/01/2018,-
Cabai Merah Keriting,01/01/2018,-
Cabai Rawit Hijau,01/01/2018,-
Cabai Rawit Merah,01/01/2018,-
Minyak Goreng,01/01/2018,-
Gula Pasir,01/01/2018,-
"Daging Sapi,26/10/2018,""114,400"""
"Telur Ayam,26/10/2018,""20,250"""
"Bawang Merah,26/10/2018,""19,150"""
"Bawang Putih,26/10/2018,""20,900"""
"Cabai Merah Besar,26/10/2018,""38,900"""
"Cabai Merah Keriting,26/10/2018,""26,650"""
"Cabai Rawit Hijau,26/10/2018,""33,150"""
"Cabai Rawit Merah,26/10/2018,""27,000"""
"Minyak Goreng,26/10/2018,""11,900"""
"Gula Pasir,26/10/2018,""12,350"""
"Beras,29/10/2018,""11,300"""
"Daging Ayam,29/10/2018,""34,100"""
"Daging Sapi,29/10/2018,""114,400"""
"Telur Ayam,29/10/2018,""20,250"""
"Bawang Merah,29/10/2018,""19,000"""
"Bawang Putih,29/10/2018,""20,900"""
"Cabai Merah Besar,29/10/2018,""38,750"""
"Cabai Merah Keriting,29/10/2018,""27,150"""
"Cabai Rawit Hijau,29/10/2018,""33,400"""
"Cabai Rawit Merah,29/10/2018,""27,000"""
"Minyak Goreng,29/10/2018,""11,900"""
"Gula Pasir,29/10/2018,""12,350"""
"Beras,30/10/2018,""11,300"""
"Daging Ayam,30/10/2018,""33,450"""
"Daging Sapi,30/10/2018,""114,400"""
"Telur Ayam,30/10/2018,""20,250"""
"Bawang Merah,30/10/2018,""19,000"""
"Bawang Putih,30/10/2018,""20,750"""
"Cabai Merah Besar,30/10/2018,""37,250"""
"Cabai Merah Keriting,30/10/2018,""27,150"""
"Cabai Rawit Hijau,30/10/2018,""32,400"""
"Cabai Rawit Merah,30/10/2018,""27,000"""
"Minyak Goreng,30/10/2018,""11,900"""
"Gula Pasir,30/10/2018,""12,350"""
"Beras,31/10/2018,""11,350"""
"Daging Ayam,31/10/2018,""33,850"""
"Daging Sapi,31/10/2018,""114,400"""
"Telur Ayam,31/10/2018,""20,250"""
"Bawang Merah,31/10/2018,""19,750"""
"Bawang Putih,31/10/2018,""21,000"""
"Cabai Merah Besar,31/10/2018,""37,650"""
"Cabai Merah Keriting,31/10/2018,""27,400"""
"Cabai Rawit Hijau,31/10/2018,""31,750"""
"Cabai Rawit Merah,31/10/2018,""26,650"""
"Minyak Goreng,31/10/2018,""11,900"""
"Gula Pasir,31/10/2018,""12,350"""
"Beras,01/11/2018,""11,350"""
"Daging Ayam,01/11/2018,""33,850"""
"Daging Sapi,01/11/2018,""114,400"""
"Telur Ayam,01/11/2018,""20,250"""
"Bawang Merah,01/11/2018,""20,250"""
"Bawang Putih,01/11/2018,""20,650"""
"Cabai Merah Besar,01/11/2018,""37,250"""
"Cabai Merah Keriting,01/11/2018,""27,150"""
"Cabai Rawit Hijau,01/11/2018,""31,500"""
"Cabai Rawit Merah,01/11/2018,""26,500"""
"Minyak Goreng,01/11/2018,""11,900"""
"Gula Pasir,01/11/2018,""12,350"""
"Beras,02/11/2018,""11,350"""
"Daging Ayam,02/11/2018,""33,850"""
"Daging Sapi,02/11/2018,""114,400"""
"Telur Ayam,02/11/2018,""20,600"""
"Bawang Merah,02/11/2018,""20,250"""
"Bawang Putih,02/11/2018,""20,400"""
"Cabai Merah Besar,02/11/2018,""37,000"""
"Cabai Merah Keriting,02/11/2018,""26,400"""
"Cabai Rawit Hijau,02/11/2018,""31,500"""
"Cabai Rawit Merah,02/11/2018,""26,250"""
"Minyak Goreng,02/11/2018,""11,900"""
"Gula Pasir,02/11/2018,""12,350"""
"Beras,05/11/2018,""11,300"""
"Daging Ayam,05/11/2018,""33,700"""
"Daging Sapi,05/11/2018,""114,400"""
"Telur Ayam,05/11/2018,""20,600"""
"Bawang Merah,05/11/2018,""20,250"""
"Bawang Putih,05/11/2018,""20,500"""
"Cabai Merah Besar,05/11/2018,""37,750"""
"Cabai Merah Keriting,05/11/2018,""26,900"""
"Cabai Rawit Hijau,05/11/2018,""32,150"""
"Cabai Rawit Merah,05/11/2018,""26,900"""
"Minyak Goreng,05/11/2018,""11,900"""
"Gula Pasir,05/11/2018,""12,350"""
"Beras,06/11/2018,""11,300"""
"Daging Ayam,06/11/2018,""33,200"""
"Daging Sapi,06/11/2018,""114,400"""
"Telur Ayam,06/11/2018,""20,600"""
"Bawang Merah,06/11/2018,""20,250"""
"Bawang Putih,06/11/2018,""20,500"""
"Cabai Merah Besar,06/11/2018,""37,500"""
"Cabai Merah Keriting,06/11/2018,""26,900"""
"Cabai Rawit Hijau,06/11/2018,""31,150"""
"Cabai Rawit Merah,06/11/2018,""27,400"""
"Minyak Goreng,06/11/2018,""11,850"""
"Gula Pasir,06/11/2018,""12,350"""
"Beras,07/11/2018,""11,300"""
"Daging Ayam,07/11/2018,""33,200"""
"Daging Sapi,07/11/2018,""114,400"""
"Telur Ayam,07/11/2018,""20,600"""
"Bawang Merah,07/11/2018,""20,400"""
"Bawang Putih,07/11/2018,""20,500"""
"Cabai Merah Besar,07/11/2018,""37,650"""
"Cabai Merah Keriting,07/11/2018,""26,250"""
"Cabai Rawit Hijau,07/11/2018,""31,000"""
"Cabai Rawit Merah,07/11/2018,""27,650"""
"Minyak Goreng,07/11/2018,""11,850"""
"Gula Pasir,07/11/2018,""12,350"""
"Beras,08/11/2018,""11,300"""
"Daging Ayam,08/11/2018,""33,200"""
"Daging Sapi,08/11/2018,""114,400"""
"Telur Ayam,08/11/2018,""20,600"""
"Bawang Merah,08/11/2018,""20,400"""
"Bawang Putih,08/11/2018,""20,500"""
"Cabai Merah Besar,08/11/2018,""37,500"""
"Cabai Merah Keriting,08/11/2018,""25,750"""
"Cabai Rawit Hijau,08/11/2018,""29,650"""
"Cabai Rawit Merah,08/11/2018,""28,500"""
"Minyak Goreng,08/11/2018,""11,850"""
"Gula Pasir,08/11/2018,""12,350"""
"Beras,09/11/2018,""11,300"""
"Daging Ayam,09/11/2018,""33,200"""
"Daging Sapi,09/11/2018,""114,400"""
"Telur Ayam,09/11/2018,""20,600"""
"Bawang Merah,09/11/2018,""20,750"""
"Bawang Putih,09/11/2018,""20,500"""
"Cabai Merah Besar,09/11/2018,""36,900"""
"Cabai Merah Keriting,09/11/2018,""25,750"""
"Cabai Rawit Hijau,09/11/2018,""29,400"""
"Cabai Rawit Merah,09/11/2018,""28,750"""
"Minyak Goreng,09/11/2018,""11,850"""
"Gula Pasir,09/11/2018,""12,350"""
"Beras,12/11/2018,""11,300"""
"Daging Ayam,12/11/2018,""33,150"""
"Daging Sapi,12/11/2018,""114,400"""
"Telur Ayam,12/11/2018,""20,600"""
"Bawang Merah,12/11/2018,""21,250"""
"Bawang Putih,12/11/2018,""20,400"""
"Cabai Merah Besar,12/11/2018,""37,900"""
"Cabai Merah Keriting,12/11/2018,""23,900"""
"Cabai Rawit Hijau,12/11/2018,""29,500"""
"Cabai Rawit Merah,12/11/2018,""28,650"""
"Minyak Goreng,12/11/2018,""11,850"""
"Gula Pasir,12/11/2018,""12,300"""
"Beras,13/11/2018,""11,300"""
"Daging Ayam,13/11/2018,""33,400"""
"Daging Sapi,13/11/2018,""114,400"""
"Telur Ayam,13/11/2018,""20,750"""
"Bawang Merah,13/11/2018,""21,650"""
"Bawang Putih,13/11/2018,""20,400"""
"Cabai Merah Besar,13/11/2018,""37,650"""
"Cabai Merah Keriting,13/11/2018,""23,500"""
"Cabai Rawit Hijau,13/11/2018,""28,900"""
"Cabai Rawit Merah,13/11/2018,""27,750"""
"Minyak Goreng,13/11/2018,""11,850"""
"Gula Pasir,13/11/2018,""12,300"""
"Beras,14/11/2018,""11,300"""
"Daging Ayam,14/11/2018,""33,400"""
"Daging Sapi,14/11/2018,""114,400"""
"Telur Ayam,14/11/2018,""21,200"""
"Bawang Merah,14/11/2018,""22,250"""
"Bawang Putih,14/11/2018,""20,400"""
"Cabai Merah Besar,14/11/2018,""37,500"""
"Cabai Merah Keriting,14/11/2018,""23,750"""
"Cabai Rawit Hijau,14/11/2018,""29,500"""
"Cabai Rawit Merah,14/11/2018,""28,400"""
"Minyak Goreng,14/11/2018,""11,900"""
"Gula Pasir,14/11/2018,""12,300"""
"Beras,15/11/2018,""11,300"""
"Daging Ayam,15/11/2018,""33,400"""
"Daging Sapi,15/11/2018,""114,400"""
"Telur Ayam,15/11/2018,""21,450"""
"Bawang Merah,15/11/2018,""22,250"""
"Bawang Putih,15/11/2018,""20,400"""
"Cabai Merah Besar,15/11/2018,""37,150"""
"Cabai Merah Keriting,15/11/2018,""23,650"""
"Cabai Rawit Hijau,15/11/2018,""29,750"""
"Cabai Rawit Merah,15/11/2018,""28,400"""
"Minyak Goreng,15/11/2018,""11,900"""
"Gula Pasir,15/11/2018,""12,300"""
"Beras,16/11/2018,""11,300"""
"Daging Ayam,16/11/2018,""33,050"""
"Daging Sapi,16/11/2018,""114,400"""
"Telur Ayam,16/11/2018,""21,850"""
"Bawang Merah,16/11/2018,""22,750"""
"Bawang Putih,16/11/2018,""20,150"""
"Cabai Merah Besar,16/11/2018,""36,650"""
"Cabai Merah Keriting,16/11/2018,""23,000"""
"Cabai Rawit Hijau,16/11/2018,""29,400"""
"Cabai Rawit Merah,16/11/2018,""28,150"""
"Minyak Goreng,16/11/2018,""11,900"""
"Gula Pasir,16/11/2018,""12,300"""
"Beras,19/11/2018,""11,250"""
"Daging Ayam,19/11/2018,""33,050"""
"Daging Sapi,19/11/2018,""114,400"""
"Telur Ayam,19/11/2018,""21,850"""
"Bawang Merah,19/11/2018,""23,150"""
"Bawang Putih,19/11/2018,""19,500"""
"Cabai Merah Besar,19/11/2018,""36,000"""
"Cabai Merah Keriting,19/11/2018,""21,500"""
"Cabai Rawit Hijau,19/11/2018,""29,150"""
"Cabai Rawit Merah,19/11/2018,""27,650"""
"Minyak Goreng,19/11/2018,""11,900"""
"Gula Pasir,19/11/2018,""12,300"""
Beras,20/11/2018,-
Daging Ayam,20/11/2018,-
Daging Sapi,20/11/2018,-
Telur Ayam,20/11/2018,-
Bawang Merah,20/11/2018,-
Bawang Putih,20/11/2018,-
Cabai Merah Besar,20/11/2018,-
Cabai Merah Keriting,20/11/2018,-
Cabai Rawit Hijau,20/11/2018,-
Cabai Rawit Merah,20/11/2018,-
Minyak Goreng,20/11/2018,-
Gula Pasir,20/11/2018,-
"Beras,21/11/2018,""11,250"""
"Daging Ayam,21/11/2018,""33,150"""
"Daging Sapi,21/11/2018,""114,400"""
"Telur Ayam,21/11/2018,""21,850"""
"Bawang Merah,21/11/2018,""23,000"""
"Bawang Putih,21/11/2018,""19,750"""
"Cabai Merah Besar,21/11/2018,""36,250"""
"Cabai Merah Keriting,21/11/2018,""21,400"""
"Cabai Rawit Hijau,21/11/2018,""30,900"""
"Cabai Rawit Merah,21/11/2018,""27,500"""
"Minyak Goreng,21/11/2018,""11,900"""
"Gula Pasir,21/11/2018,""12,300"""
"Beras,22/11/2018,""11,250"""
"Daging Ayam,22/11/2018,""33,400"""
"Daging Sapi,22/11/2018,""114,400"""
"Telur Ayam,22/11/2018,""21,900"""
"Bawang Merah,22/11/2018,""22,650"""
"Bawang Putih,22/11/2018,""19,500"""
"Cabai Merah Besar,22/11/2018,""35,650"""
"Cabai Merah Keriting,22/11/2018,""20,750"""
"Cabai Rawit Hijau,22/11/2018,""30,900"""
"Cabai Rawit Merah,22/11/2018,""27,250"""
"Minyak Goreng,22/11/2018,""11,900"""
"Gula Pasir,22/11/2018,""12,300"""
"Beras,23/11/2018,""11,250"""
"Daging Ayam,23/11/2018,""33,400"""
"Daging Sapi,23/11/2018,""114,400"""
"Telur Ayam,23/11/2018,""22,100"""
"Bawang Merah,23/11/2018,""22,400"""
"Bawang Putih,23/11/2018,""19,400"""
"Cabai Merah Besar,23/11/2018,""35,400"""
"Cabai Merah Keriting,23/11/2018,""19,900"""
"Cabai Rawit Hijau,23/11/2018,""30,000"""
"Cabai Rawit Merah,23/11/2018,""26,000"""
"Minyak Goreng,23/11/2018,""11,900"""
"Gula Pasir,23/11/2018,""12,300"""
"Beras,26/11/2018,""11,350"""
"Daging Ayam,26/11/2018,""33,350"""
"Daging Sapi,26/11/2018,""114,400"""
"Telur Ayam,26/11/2018,""22,100"""
"Bawang Merah,26/11/2018,""22,900"""
"Bawang Putih,26/11/2018,""18,750"""
"Cabai Merah Besar,26/11/2018,""35,750"""
"Cabai Merah Keriting,26/11/2018,""20,000"""
"Cabai Rawit Hijau,26/11/2018,""31,150"""
"Cabai Rawit Merah,26/11/2018,""27,000"""
"Minyak Goreng,26/11/2018,""11,850"""
"Gula Pasir,26/11/2018,""12,300"""
"Beras,27/11/2018,""11,400"""
"Daging Ayam,27/11/2018,""33,350"""
"Daging Sapi,27/11/2018,""114,400"""
"Telur Ayam,27/11/2018,""22,150"""
"Bawang Merah,27/11/2018,""22,900"""
"Bawang Putih,27/11/2018,""18,750"""
"Cabai Merah Besar,27/11/2018,""36,000"""
"Cabai Merah Keriting,27/11/2018,""20,150"""
"Cabai Rawit Hijau,27/11/2018,""31,400"""
"Cabai Rawit Merah,27/11/2018,""27,000"""
"Minyak Goreng,27/11/2018,""11,800"""
"Gula Pasir,27/11/2018,""12,300"""
"Beras,28/11/2018,""11,400"""
"Daging Ayam,28/11/2018,""34,350"""
"Daging Sapi,28/11/2018,""114,400"""
"Telur Ayam,28/11/2018,""22,150"""
"Bawang Merah,28/11/2018,""22,750"""
"Bawang Putih,28/11/2018,""18,750"""
"Cabai Merah Besar,28/11/2018,""35,400"""
"Cabai Merah Keriting,28/11/2018,""19,250"""
"Cabai Rawit Hijau,28/11/2018,""31,000"""
"Cabai Rawit Merah,28/11/2018,""26,500"""
"Minyak Goreng,28/11/2018,""11,800"""
"Gula Pasir,28/11/2018,""12,300"""
"Beras,29/11/2018,""11,400"""
"Daging Ayam,29/11/2018,""34,350"""
"Daging Sapi,29/11/2018,""114,400"""
"Telur Ayam,29/11/2018,""22,600"""
"Bawang Merah,29/11/2018,""22,900"""
"Bawang Putih,29/11/2018,""19,000"""
"Cabai Merah Besar,29/11/2018,""35,400"""
"Cabai Merah Keriting,29/11/2018,""19,250"""
"Cabai Rawit Hijau,29/11/2018,""31,650"""
"Cabai Rawit Merah,29/11/2018,""26,500"""
"Minyak Goreng,29/11/2018,""11,750"""
"Gula Pasir,29/11/2018,""12,300"""
"Beras,30/11/2018,""11,400"""
"Daging Ayam,30/11/2018,""34,350"""
"Daging Sapi,30/11/2018,""114,400"""
"Telur Ayam,30/11/2018,""22,650"""
"Bawang Merah,30/11/2018,""23,500"""
"Bawang Putih,30/11/2018,""19,000"""
"Cabai Merah Besar,30/11/2018,""35,650"""
"Cabai Merah Keriting,30/11/2018,""19,650"""
"Cabai Rawit Hijau,30/11/2018,""31,000"""
"Cabai Rawit Merah,30/11/2018,""26,250"""
"Minyak Goreng,30/11/2018,""11,750"""
"Gula Pasir,30/11/2018,""12,300"""
"Beras,03/12/2018,""11,400"""
"Daging Ayam,03/12/2018,""34,350"""
"Daging Sapi,03/12/2018,""114,400"""
"Telur Ayam,03/12/2018,""23,150"""
"Bawang Merah,03/12/2018,""23,750"""
"Bawang Putih,03/12/2018,""19,150"""
"Cabai Merah Besar,03/12/2018,""35,750"""
"Cabai Merah Keriting,03/12/2018,""20,500"""
"Cabai Rawit Hijau,03/12/2018,""30,500"""
"Cabai Rawit Merah,03/12/2018,""26,400"""
"Minyak Goreng,03/12/2018,""11,750"""
"Gula Pasir,03/12/2018,""12,250"""
"Beras,04/12/2018,""11,400"""
"Daging Ayam,04/12/2018,""34,350"""
"Daging Sapi,04/12/2018,""114,400"""
"Telur Ayam,04/12/2018,""23,500"""
"Bawang Merah,04/12/2018,""23,900"""
"Bawang Putih,04/12/2018,""19,150"""
"Cabai Merah Besar,04/12/2018,""35,750"""
"Cabai Merah Keriting,04/12/2018,""20,750"""
"Cabai Rawit Hijau,04/12/2018,""30,500"""
"Cabai Rawit Merah,04/12/2018,""25,600"""
"Minyak Goreng,04/12/2018,""11,700"""
"Gula Pasir,04/12/2018,""12,250"""
"Beras,05/12/2018,""11,400"""
"Daging Ayam,05/12/2018,""34,350"""
"Daging Sapi,05/12/2018,""114,400"""
"Telur Ayam,05/12/2018,""23,500"""
"Bawang Merah,05/12/2018,""23,900"""
"Bawang Putih,05/12/2018,""19,150"""
"Cabai Merah Besar,05/12/2018,""36,400"""
"Cabai Merah Keriting,05/12/2018,""21,000"""
"Cabai Rawit Hijau,05/12/2018,""30,750"""
"Cabai Rawit Merah,05/12/2018,""26,350"""
"Minyak Goreng,05/12/2018,""11,700"""
"Gula Pasir,05/12/2018,""12,250"""
"Beras,06/12/2018,""11,400"""
"Daging Ayam,06/12/2018,""34,350"""
"Daging Sapi,06/12/2018,""114,400"""
"Telur Ayam,06/12/2018,""23,450"""
"Bawang Merah,06/12/2018,""24,250"""
"Bawang Putih,06/12/2018,""19,150"""
"Cabai Merah Besar,06/12/2018,""34,650"""
"Cabai Merah Keriting,06/12/2018,""20,650"""
"Cabai Rawit Hijau,06/12/2018,""30,900"""
"Cabai Rawit Merah,06/12/2018,""25,700"""
"Minyak Goreng,06/12/2018,""11,700"""
"Gula Pasir,06/12/2018,""12,250"""
"Beras,07/12/2018,""11,400"""
"Daging Ayam,07/12/2018,""34,350"""
"Daging Sapi,07/12/2018,""114,400"""
"Telur Ayam,07/12/2018,""23,500"""
"Bawang Merah,07/12/2018,""24,000"""
"Bawang Putih,07/12/2018,""18,750"""
"Cabai Merah Besar,07/12/2018,""34,650"""
"Cabai Merah Keriting,07/12/2018,""20,400"""
"Cabai Rawit Hijau,07/12/2018,""31,000"""
"Cabai Rawit Merah,07/12/2018,""25,900"""
"Minyak Goreng,07/12/2018,""11,700"""
"Gula Pasir,07/12/2018,""12,250"""
"Beras,10/12/2018,""11,400"""
"Daging Ayam,10/12/2018,""34,350"""
"Daging Sapi,10/12/2018,""114,400"""
"Telur Ayam,10/12/2018,""23,500"""
"Bawang Merah,10/12/2018,""24,400"""
"Bawang Putih,10/12/2018,""19,000"""
"Cabai Merah Besar,10/12/2018,""35,250"""
"Cabai Merah Keriting,10/12/2018,""21,150"""
"Cabai Rawit Hijau,10/12/2018,""29,900"""
"Cabai Rawit Merah,10/12/2018,""26,900"""
"Minyak Goreng,10/12/2018,""11,700"""
"Gula Pasir,10/12/2018,""12,250"""
"Beras,11/12/2018,""11,400"""
"Daging Ayam,11/12/2018,""34,350"""
"Daging Sapi,11/12/2018,""114,400"""
"Telur Ayam,11/12/2018,""23,500"""
"Bawang Merah,11/12/2018,""24,400"""
"Bawang Putih,11/12/2018,""19,000"""
"Cabai Merah Besar,11/12/2018,""35,000"""
"Cabai Merah Keriting,11/12/2018,""20,900"""
"Cabai Rawit Hijau,11/12/2018,""30,750"""
"Cabai Rawit Merah,11/12/2018,""26,650"""
"Minyak Goreng,11/12/2018,""11,700"""
"Gula Pasir,11/12/2018,""12,250"""
"Beras,12/12/2018,""11,400"""
"Daging Ayam,12/12/2018,""34,350"""
"Daging Sapi,12/12/2018,""114,400"""
"Telur Ayam,12/12/2018,""23,500"""
"Bawang Merah,12/12/2018,""24,400"""
"Bawang Putih,12/12/2018,""18,650"""
"Cabai Merah Besar,12/12/2018,""34,750"""
"Cabai Merah Keriting,12/12/2018,""20,650"""
"Cabai Rawit Hijau,12/12/2018,""30,250"""
"Cabai Rawit Merah,12/12/2018,""26,900"""
"Minyak Goreng,12/12/2018,""11,700"""
"Gula Pasir,12/12/2018,""12,250"""
"Beras,13/12/2018,""11,400"""
"Daging Ayam,13/12/2018,""34,350"""
"Daging Sapi,13/12/2018,""114,400"""
"Telur Ayam,13/12/2018,""23,650"""
"Bawang Merah,13/12/2018,""24,400"""
"Bawang Putih,13/12/2018,""18,750"""
"Cabai Merah Besar,13/12/2018,""34,750"""
"Cabai Merah Keriting,13/12/2018,""21,400"""
"Cabai Rawit Hijau,13/12/2018,""29,900"""
"Cabai Rawit Merah,13/12/2018,""26,400"""
"Minyak Goreng,13/12/2018,""11,700"""
"Gula Pasir,13/12/2018,""12,250"""
"Beras,14/12/2018,""11,400"""
"Daging Ayam,14/12/2018,""34,350"""
"Daging Sapi,14/12/2018,""114,400"""
"Telur Ayam,14/12/2018,""23,950"""
"Bawang Merah,14/12/2018,""24,400"""
"Bawang Putih,14/12/2018,""18,750"""
"Cabai Merah Besar,14/12/2018,""35,150"""
"Cabai Merah Keriting,14/12/2018,""21,650"""
"Cabai Rawit Hijau,14/12/2018,""29,250"""
"Cabai Rawit Merah,14/12/2018,""26,400"""
"Minyak Goreng,14/12/2018,""11,700"""
"Gula Pasir,14/12/2018,""12,250"""
"Beras,17/12/2018,""11,400"""
"Daging Ayam,17/12/2018,""34,450"""
"Daging Sapi,17/12/2018,""114,400"""
"Telur Ayam,17/12/2018,""23,950"""
"Bawang Merah,17/12/2018,""24,400"""
"Bawang Putih,17/12/2018,""18,750"""
"Cabai Merah Besar,17/12/2018,""35,400"""
"Cabai Merah Keriting,17/12/2018,""22,400"""
"Cabai Rawit Hijau,17/12/2018,""28,900"""
"Cabai Rawit Merah,17/12/2018,""27,150"""
"Minyak Goreng,17/12/2018,""11,700"""
"Gula Pasir,17/12/2018,""12,200"""
"Beras,18/12/2018,""11,400"""
"Daging Ayam,18/12/2018,""34,700"""
"Daging Sapi,18/12/2018,""114,400"""
"Telur Ayam,18/12/2018,""24,150"""
"Bawang Merah,18/12/2018,""24,400"""
"Bawang Putih,18/12/2018,""18,750"""
"Cabai Merah Besar,18/12/2018,""35,400"""
"Cabai Merah Keriting,18/12/2018,""23,250"""
"Cabai Rawit Hijau,18/12/2018,""29,000"""
"Cabai Rawit Merah,18/12/2018,""26,900"""
"Minyak Goreng,18/12/2018,""11,700"""
"Gula Pasir,18/12/2018,""12,200"""
"Beras,19/12/2018,""11,400"""
"Daging Ayam,19/12/2018,""35,100"""
"Daging Sapi,19/12/2018,""114,400"""
"Telur Ayam,19/12/2018,""24,350"""
"Bawang Merah,19/12/2018,""24,750"""
"Bawang Putih,19/12/2018,""18,750"""
"Cabai Merah Besar,19/12/2018,""36,650"""
"Cabai Merah Keriting,19/12/2018,""23,150"""
"Cabai Rawit Hijau,19/12/2018,""29,000"""
"Cabai Rawit Merah,19/12/2018,""29,400"""
"Minyak Goreng,19/12/2018,""11,700"""
"Gula Pasir,19/12/2018,""12,200"""
"Beras,20/12/2018,""11,400"""
"Daging Ayam,20/12/2018,""35,100"""
"Daging Sapi,20/12/2018,""114,400"""
"Telur Ayam,20/12/2018,""24,350"""
"Bawang Merah,20/12/2018,""24,750"""
"Bawang Putih,20/12/2018,""18,750"""
"Cabai Merah Besar,20/12/2018,""36,750"""
"Cabai Merah Keriting,20/12/2018,""22,900"""
"Cabai Rawit Hijau,20/12/2018,""29,250"""
"Cabai Rawit Merah,20/12/2018,""30,650"""
"Minyak Goreng,20/12/2018,""11,700"""
"Gula Pasir,20/12/2018,""12,200"""
"Beras,21/12/2018,""11,400"""
"Daging Ayam,21/12/2018,""35,850"""
"Daging Sapi,21/12/2018,""114,400"""
"Telur Ayam,21/12/2018,""24,350"""
"Bawang Merah,21/12/2018,""24,400"""
"Bawang Putih,21/12/2018,""18,900"""
"Cabai Merah Besar,21/12/2018,""37,000"""
"Cabai Merah Keriting,21/12/2018,""23,000"""
"Cabai Rawit Hijau,21/12/2018,""29,750"""
"Cabai Rawit Merah,21/12/2018,""31,900"""
"Minyak Goreng,21/12/2018,""11,700"""
"Gula Pasir,21/12/2018,""12,200"""
Beras,24/12/2018,-
Daging Ayam,24/12/2018,-
Daging Sapi,24/12/2018,-
Telur Ayam,24/12/2018,-
Bawang Merah,24/12/2018,-
Bawang Putih,24/12/2018,-
Cabai Merah Besar,24/12/2018,-
Cabai Merah Keriting,24/12/2018,-
Cabai Rawit Hijau,24/12/2018,-
Cabai Rawit Merah,24/12/2018,-
Minyak Goreng,24/12/2018,-
Gula Pasir,24/12/2018,-
Beras,25/12/2018,-
Daging Ayam,25/12/2018,-
Daging Sapi,25/12/2018,-
Telur Ayam,25/12/2018,-
Bawang Merah,25/12/2018,-
Bawang Putih,25/12/2018,-
Cabai Merah Besar,25/12/2018,-
Cabai Merah Keriting,25/12/2018,-
Cabai Rawit Hijau,25/12/2018,-
Cabai Rawit Merah,25/12/2018,-
Minyak Goreng,25/12/2018,-
Gula Pasir,25/12/2018,-
"Beras,26/12/2018,""11,400"""
"Daging Ayam,26/12/2018,""37,950"""
"Daging Sapi,26/12/2018,""114,400"""
"Telur Ayam,26/12/2018,""24,300"""
"Bawang Merah,26/12/2018,""23,750"""
"Bawang Putih,26/12/2018,""19,650"""
"Cabai Merah Besar,26/12/2018,""36,900"""
"Cabai Merah Keriting,26/12/2018,""23,400"""
"Cabai Rawit Hijau,26/12/2018,""29,900"""
"Cabai Rawit Merah,26/12/2018,""40,000"""
"Minyak Goreng,26/12/2018,""11,700"""
"Gula Pasir,26/12/2018,""12,200"""
"Beras,27/12/2018,""11,400"""
"Daging Ayam,27/12/2018,""37,800"""
"Daging Sapi,27/12/2018,""114,400"""
"Telur Ayam,27/12/2018,""24,300"""
"Bawang Merah,27/12/2018,""24,650"""
"Bawang Putih,27/12/2018,""18,250"""
"Cabai Merah Besar,27/12/2018,""37,250"""
"Cabai Merah Keriting,27/12/2018,""23,750"""
"Cabai Rawit Hijau,27/12/2018,""29,900"""
"Cabai Rawit Merah,27/12/2018,""42,500"""
"Minyak Goreng,27/12/2018,""11,750"""
"Gula Pasir,27/12/2018,""12,200"""
"Beras,28/12/2018,""11,400"""
"Daging Ayam,28/12/2018,""37,950"""
"Daging Sapi,28/12/2018,""114,400"""
"Telur Ayam,28/12/2018,""24,350"""
"Bawang Merah,28/12/2018,""24,900"""
"Bawang Putih,28/12/2018,""18,000"""
"Cabai Merah Besar,28/12/2018,""37,250"""
"Cabai Merah Keriting,28/12/2018,""23,900"""
"Cabai Rawit Hijau,28/12/2018,""29,400"""
"Cabai Rawit Merah,28/12/2018,""43,150"""
"Minyak Goreng,28/12/2018,""11,700"""
"Gula Pasir,28/12/2018,""12,200"""
"Beras,31/12/2018,""11,450"""
"Daging Ayam,31/12/2018,""38,600"""
"Daging Sapi,31/12/2018,""114,400"""
"Telur Ayam,31/12/2018,""24,200"""
"Bawang Merah,31/12/2018,""25,900"""
"Bawang Putih,31/12/2018,""18,000"""
"Cabai Merah Besar,31/12/2018,""35,650"""
"Cabai Merah Keriting,31/12/2018,""21,750"""
"Cabai Rawit Hijau,31/12/2018,""28,400"""
"Cabai Rawit Merah,31/12/2018,""48,750"""
"Minyak Goreng,31/12/2018,""11,700"""
"Gula Pasir,31/12/2018,""12,200"""
Beras,01/01/2019,-
Daging Ayam,01/01/2019,-
Daging Sapi,01/01/2019,-
Telur Ayam,01/01/2019,-
Bawang Merah,01/01/2019,-
Bawang Putih,01/01/2019,-
Cabai Merah Besar,01/01/2019,-
Cabai Merah Keriting,01/01/2019,-
Cabai Rawit Hijau,01/01/2019,-
Cabai Rawit Merah,01/01/2019,-
Minyak Goreng,01/01/2019,-
Gula Pasir,01/01/2019,-
"Beras,02/01/2019,""11,500"""
"Daging Ayam,02/01/2019,""38,200"""
"Daging Sapi,02/01/2019,""114,400"""
"Telur Ayam,02/01/2019,""24,250"""
"Bawang Merah,02/01/2019,""26,650"""
"Bawang Putih,02/01/2019,""18,400"""
"Cabai Merah Besar,02/01/2019,""36,400"""
"Cabai Merah Keriting,02/01/2019,""22,400"""
"Cabai Rawit Hijau,02/01/2019,""28,900"""
